Datetime,Sea pressure - decibar,Sea temperature adjusted,QC
2024-10-23 19:34:33,85.8,23.246,1
2024-10-23 19:34:33,95.1,22.425,1
2024-10-23 19:34:33,125.1,20.527,1
2024-10-23 19:34:33,145.3,18.856,1
2024-10-23 19:34:33,165.3,17.756,1
2024-10-23 19:34:33,195.2,16.677,1
2024-10-23 19:34:33,237.9,14.625,1
2024-10-23 19:34:33,262.7,14.005,1
2024-10-23 19:34:33,313.2,13.683,1
2024-10-23 19:34:33,362.7,13.266,1
2024-10-23 19:34:33,412.9,12.923,1
2024-10-23 19:34:33,487.9,12.705,1
2024-10-23 19:34:33,562.5,12.129,1
2024-10-23 19:34:33,612.5,11.684,1
2024-10-23 19:34:33,637.6,11.401,1
2024-10-23 19:34:33,688.1,11.016,1
2024-10-23 19:34:33,737.6,10.694,1
2024-10-23 19:34:33,813,10.283,1
2024-10-23 19:34:33,862.8,9.896,1
2024-10-23 19:34:33,913,9.54,1
2024-10-23 19:34:33,938.1,9.413,1
2024-10-23 19:34:33,1013.2,8.909,1
2024-10-23 19:34:33,1088.3,8.338,1
2024-10-23 19:34:33,1113.1,8.206,1
2024-10-23 19:34:33,1187.6,7.676,1
2024-10-23 19:34:33,1212.9,7.46,1
2024-10-23 19:34:33,1287.6,6.994,1
2024-10-23 19:34:33,1337.9,6.651,1
2024-10-23 19:34:33,1387.7,6.41,1
2024-10-23 19:34:33,1412.9,6.208,1
2024-10-23 19:34:33,1488,5.512,1
2024-10-23 19:34:33,1563.4,4.983,1
2024-10-23 19:34:33,1612.8,4.619,1
2024-10-23 19:34:33,1662.7,4.294,1
2024-10-23 19:34:33,1687.7,4.188,1
2024-10-23 19:34:33,1737.9,4.015,1
2024-10-23 19:34:33,1788,3.814,1
2024-10-23 19:34:33,1838.1,3.625,1
2024-10-23 19:34:33,1913,3.333,1
2024-10-23 19:34:33,1937.6,3.254,1
2024-10-23 19:34:33,2006.2,3.063,1
2024-11-02 19:40:27,0.1,29.741,1
2024-11-02 19:40:27,0.7,29.748,1
2024-11-02 19:40:27,3.2,29.752,1
2024-11-02 19:40:27,6,29.741,1
2024-11-02 19:40:27,8,29.745,1
2024-11-02 19:40:27,8.8,29.704,1
2024-11-02 19:40:27,25.5,29.266,1
2024-11-02 19:40:27,45.7,28.022,1
2024-11-02 19:40:27,55.2,25.572,1
2024-11-02 19:40:27,95.6,22.462,1
2024-11-02 19:40:27,115.3,20.731,1
2024-11-02 19:40:27,135.3,19.248,1
2024-11-02 19:40:27,155.3,18.472,1
2024-11-02 19:40:27,165.2,17.819,1
2024-11-02 19:40:27,195.8,16.004,1
2024-11-02 19:40:27,212.9,15.292,1
2024-11-02 19:40:27,288.3,13.727,1
2024-11-02 19:40:27,337.7,13.52,1
2024-11-02 19:40:27,387.6,13.001,1
2024-11-02 19:40:27,438.3,12.648,1
2024-11-02 19:40:27,488.2,12.407,1
2024-11-02 19:40:27,563,11.942,1
2024-11-02 19:40:27,587.9,11.727,1
2024-11-02 19:40:27,637.9,11.403,1
2024-11-02 19:40:27,737.9,10.559,1
2024-11-02 19:40:27,788.4,10.225,1
2024-11-02 19:40:27,812.9,10.115,1
2024-11-02 19:40:27,888.1,9.678,1
2024-11-02 19:40:27,937.6,9.29,1
2024-11-02 19:40:27,987.5,8.952,1
2024-11-02 19:40:27,1038.1,8.632,1
2024-11-02 19:40:27,1087.7,8.219,1
2024-11-02 19:40:27,1112.7,8.039,1
2024-11-02 19:40:27,1188.6,7.62,1
2024-11-02 19:40:27,1237.9,7.186,1
2024-11-02 19:40:27,1287.9,6.908,1
2024-11-02 19:40:27,1337.7,6.552,1
2024-11-02 19:40:27,1412.5,6.102,1
2024-11-02 19:40:27,1437.8,5.925,1
2024-11-02 19:40:27,1488.1,5.435,1
2024-11-02 19:40:27,1562.7,4.906,1
2024-11-02 19:40:27,1612.8,4.505,1
2024-11-02 19:40:27,1662.9,4.235,1
2024-11-02 19:40:27,1712.9,4.054,1
2024-11-02 19:40:27,1788.7,3.851,1
2024-11-02 19:40:27,1837.8,3.697,1
2024-11-02 19:40:27,1888,3.599,1
2024-11-02 19:40:27,1937.6,3.401,1
2024-11-02 19:40:27,1962.9,3.335,1
2024-11-02 19:40:27,2027.8,3.136,1
2024-11-12 19:29:57,0.1,29.358,1
2024-11-12 19:29:57,0.8,29.371,1
2024-11-12 19:29:57,2.8,29.372,1
2024-11-12 19:29:57,4.9,29.379,1
2024-11-12 19:29:57,6.7,29.381,1
2024-11-12 19:29:57,8.7,29.377,1
2024-11-12 19:29:57,25.6,29.371,1
2024-11-12 19:29:57,45.2,28.823,1
2024-11-12 19:29:57,55.2,26.444,1
2024-11-12 19:29:57,84.9,23.096,1
2024-11-12 19:29:57,95.4,21.947,1
2024-11-12 19:29:57,135.7,19.288,1
2024-11-12 19:29:57,155.3,18.207,1
2024-11-12 19:29:57,165.3,17.728,1
2024-11-12 19:29:57,185.5,16.166,1
2024-11-12 19:29:57,213,15.158,1
2024-11-12 19:29:57,262.9,14.165,1
2024-11-12 19:29:57,312.9,13.762,1
2024-11-12 19:29:57,363.2,13.104,1
2024-11-12 19:29:57,412.8,12.89,1
2024-11-12 19:29:57,462.3,12.532,1
2024-11-12 19:29:57,538,12.197,1
2024-11-12 19:29:57,588.6,11.847,1
2024-11-12 19:29:57,637.6,11.431,1
2024-11-12 19:29:57,687.6,10.951,1
2024-11-12 19:29:57,762.6,10.557,1
2024-11-12 19:29:57,788,10.296,1
2024-11-12 19:29:57,838.1,9.986,1
2024-11-12 19:29:57,912.7,9.492,1
2024-11-12 19:29:57,963.1,9.055,1
2024-11-12 19:29:57,1012.5,8.69,1
2024-11-12 19:29:57,1088,8.144,1
2024-11-12 19:29:57,1138.2,7.862,1
2024-11-12 19:29:57,1187.5,7.509,1
2024-11-12 19:29:57,1237.8,7.199,1
2024-11-12 19:29:57,1288.2,6.918,1
2024-11-12 19:29:57,1337.8,6.537,1
2024-11-12 19:29:57,1362.7,6.393,1
2024-11-12 19:29:57,1438.1,5.862,1
2024-11-12 19:29:57,1463.1,5.653,1
2024-11-12 19:29:57,1537.7,5.188,1
2024-11-12 19:29:57,1612.8,4.693,1
2024-11-12 19:29:57,1663.2,4.338,1
2024-11-12 19:29:57,1713.1,4.099,1
2024-11-12 19:29:57,1763.1,3.954,1
2024-11-12 19:29:57,1813.1,3.774,1
2024-11-12 19:29:57,1863.3,3.549,1
2024-11-12 19:29:57,1913.1,3.46,1
2024-11-12 19:29:57,1988.6,3.197,1
2024-11-12 19:29:57,2001.9,3.133,1
2024-11-22 19:40:29,0.3,29.029,1
2024-11-22 19:40:29,1.4,29.038,1
2024-11-22 19:40:29,4.9,29.047,1
2024-11-22 19:40:29,6.1,29.047,1
2024-11-22 19:40:29,8.7,29.042,1
2024-11-22 19:40:29,25.6,29.025,1
2024-11-22 19:40:29,45.7,29.032,1
2024-11-22 19:40:29,55.4,28.603,1
2024-11-22 19:40:29,75.3,24.613,1
2024-11-22 19:40:29,95.4,23.681,1
2024-11-22 19:40:29,115.1,22.357,1
2024-11-22 19:40:29,135.5,20.238,1
2024-11-22 19:40:29,155.5,18.573,1
2024-11-22 19:40:29,185.2,16.838,1
2024-11-22 19:40:29,237.9,15.381,1
2024-11-22 19:40:29,287.7,14.305,1
2024-11-22 19:40:29,338.1,13.377,1
2024-11-22 19:40:29,363.2,13.078,1
2024-11-22 19:40:29,437.7,12.681,1
2024-11-22 19:40:29,488.7,12.45,1
2024-11-22 19:40:29,537.7,12.145,1
2024-11-22 19:40:29,587.6,11.902,1
2024-11-22 19:40:29,612.4,11.704,1
2024-11-22 19:40:29,663.1,11.187,1
2024-11-22 19:40:29,737.5,10.814,1
2024-11-22 19:40:29,812.9,10.275,1
2024-11-22 19:40:29,863,9.863,1
2024-11-22 19:40:29,888.1,9.732,1
2024-11-22 19:40:29,937.8,9.363,1
2024-11-22 19:40:29,1012.6,8.876,1
2024-11-22 19:40:29,1037.7,8.693,1
2024-11-22 19:40:29,1112.9,7.968,1
2024-11-22 19:40:29,1137.6,7.771,1
2024-11-22 19:40:29,1212.5,7.242,1
2024-11-22 19:40:29,1262.9,6.982,1
2024-11-22 19:40:29,1312.9,6.676,1
2024-11-22 19:40:29,1362.7,6.437,1
2024-11-22 19:40:29,1413.3,6.011,1
2024-11-22 19:40:29,1462.8,5.685,1
2024-11-22 19:40:29,1512.9,5.319,1
2024-11-22 19:40:29,1588.1,4.802,1
2024-11-22 19:40:29,1637.9,4.522,1
2024-11-22 19:40:29,1688.2,4.286,1
2024-11-22 19:40:29,1712.8,4.145,1
2024-11-22 19:40:29,1762.8,3.922,1
2024-11-22 19:40:29,1813.2,3.729,1
2024-11-22 19:40:29,1887.7,3.416,1
2024-11-22 19:40:29,1913.1,3.324,1
2024-11-22 19:40:29,2014.1,3.032,1
2024-11-22 19:40:29,2025.8,3.007,1
2024-12-02 19:29:25,0,28.301,1
2024-12-02 19:29:25,1.8,28.303,1
2024-12-02 19:29:25,3.7,28.292,1
2024-12-02 19:29:25,4.8,28.304,1
2024-12-02 19:29:25,8.2,28.306,1
2024-12-02 19:29:25,15,28.304,1
2024-12-02 19:29:25,35.4,28.282,1
2024-12-02 19:29:25,45.9,28.113,1
2024-12-02 19:29:25,65.5,24.467,1
2024-12-02 19:29:25,85.9,23.57,1
2024-12-02 19:29:25,115.5,21.242,1
2024-12-02 19:29:25,135.4,20.132,1
2024-12-02 19:29:25,155.8,18.09,1
2024-12-02 19:29:25,175.1,17.192,1
2024-12-02 19:29:25,195.8,16.556,1
2024-12-02 19:29:25,238.1,15.456,1
2024-12-02 19:29:25,287.6,13.897,1
2024-12-02 19:29:25,338.1,13.226,1
2024-12-02 19:29:25,387.9,12.891,1
2024-12-02 19:29:25,438,12.602,1
2024-12-02 19:29:25,512.7,12.334,1
2024-12-02 19:29:25,562.7,11.988,1
2024-12-02 19:29:25,587.5,11.792,1
2024-12-02 19:29:25,637.8,11.428,1
2024-12-02 19:29:25,712.9,10.907,1
2024-12-02 19:29:25,738,10.707,1
2024-12-02 19:29:25,813.1,10.255,1
2024-12-02 19:29:25,837.8,10.03,1
2024-12-02 19:29:25,888.4,9.683,1
2024-12-02 19:29:25,962.6,9.043,1
2024-12-02 19:29:25,987.7,8.825,1
2024-12-02 19:29:25,1063.4,8.342,1
2024-12-02 19:29:25,1138.1,7.782,1
2024-12-02 19:29:25,1187.8,7.538,1
2024-12-02 19:29:25,1237.9,7.191,1
2024-12-02 19:29:25,1263.1,7.044,1
2024-12-02 19:29:25,1312.8,6.764,1
2024-12-02 19:29:25,1387.6,6.182,1
2024-12-02 19:29:25,1438.3,5.877,1
2024-12-02 19:29:25,1487.5,5.489,1
2024-12-02 19:29:25,1538,5.097,1
2024-12-02 19:29:25,1587.3,4.769,1
2024-12-02 19:29:25,1638.1,4.536,1
2024-12-02 19:29:25,1688.2,4.284,1
2024-12-02 19:29:25,1737.7,4.09,1
2024-12-02 19:29:25,1762.7,4.028,1
2024-12-02 19:29:25,1812.7,3.778,1
2024-12-02 19:29:25,1888.1,3.545,1
2024-12-02 19:29:25,1912.9,3.485,1
2024-12-02 19:29:25,1986.2,3.245,1
2024-12-12 19:29:16,0.2,27.702,1
2024-12-12 19:29:16,1.7,27.689,1
2024-12-12 19:29:16,4,27.712,1
2024-12-12 19:29:16,5.8,27.704,1
2024-12-12 19:29:16,7.8,27.702,1
2024-12-12 19:29:16,8.7,27.705,1
2024-12-12 19:29:16,25.5,27.72,1
2024-12-12 19:29:16,45.6,27.701,1
2024-12-12 19:29:16,65.4,27.252,1
2024-12-12 19:29:16,74.9,24.755,1
2024-12-12 19:29:16,105.2,21.985,1
2024-12-12 19:29:16,125.6,20.76,1
2024-12-12 19:29:16,155.9,19.395,1
2024-12-12 19:29:16,165.2,18.459,1
2024-12-12 19:29:16,185.7,17.336,1
2024-12-12 19:29:16,238,15.203,1
2024-12-12 19:29:16,262.9,14.419,1
2024-12-12 19:29:16,312.9,13.607,1
2024-12-12 19:29:16,387.9,13.08,1
2024-12-12 19:29:16,437.8,12.844,1
2024-12-12 19:29:16,512.8,12.303,1
2024-12-12 19:29:16,562.9,12.07,1
2024-12-12 19:29:16,587.6,11.925,1
2024-12-12 19:29:16,638,11.533,1
2024-12-12 19:29:16,713,11.015,1
2024-12-12 19:29:16,763.3,10.736,1
2024-12-12 19:29:16,788.2,10.562,1
2024-12-12 19:29:16,838,10.182,1
2024-12-12 19:29:16,912.9,9.562,1
2024-12-12 19:29:16,987.9,9.008,1
2024-12-12 19:29:16,1013.2,8.776,1
2024-12-12 19:29:16,1087.9,8.15,1
2024-12-12 19:29:16,1112.7,7.977,1
2024-12-12 19:29:16,1162.5,7.665,1
2024-12-12 19:29:16,1212.8,7.359,1
2024-12-12 19:29:16,1263.3,6.997,1
2024-12-12 19:29:16,1337.8,6.541,1
2024-12-12 19:29:16,1362.9,6.392,1
2024-12-12 19:29:16,1437.9,6.024,1
2024-12-12 19:29:16,1463.3,5.869,1
2024-12-12 19:29:16,1563.2,5.136,1
2024-12-12 19:29:16,1612.9,4.844,1
2024-12-12 19:29:16,1662.7,4.528,1
2024-12-12 19:29:16,1712.7,4.273,1
2024-12-12 19:29:16,1737.8,4.181,1
2024-12-12 19:29:16,1787.6,3.924,1
2024-12-12 19:29:16,1862.8,3.652,1
2024-12-12 19:29:16,1887.7,3.567,1
2024-12-12 19:29:16,1937.9,3.42,1
2024-12-12 19:29:16,2007.7,3.249,1
2024-12-22 19:30:31,0.1,27.586,1
2024-12-22 19:30:31,0.8,27.579,1
2024-12-22 19:30:31,2.9,27.592,1
2024-12-22 19:30:31,6.5,27.596,1
2024-12-22 19:30:31,7.7,27.594,1
2024-12-22 19:30:31,15.5,27.587,1
2024-12-22 19:30:31,35.4,27.436,1
2024-12-22 19:30:31,55.3,27.531,1
2024-12-22 19:30:31,65.3,27.608,1
2024-12-22 19:30:31,85.4,24.288,1
2024-12-22 19:30:31,105.7,22.647,1
2024-12-22 19:30:31,135.6,20.143,1
2024-12-22 19:30:31,155.5,19.33,1
2024-12-22 19:30:31,175.3,18.33,1
2024-12-22 19:30:31,213.1,16.848,1
2024-12-22 19:30:31,238.3,15.918,1
2024-12-22 19:30:31,287.7,14.789,1
2024-12-22 19:30:31,337.8,13.963,1
2024-12-22 19:30:31,412.9,13.079,1
2024-12-22 19:30:31,463.2,12.822,1
2024-12-22 19:30:31,488.8,12.646,1
2024-12-22 19:30:31,538.1,12.163,1
2024-12-22 19:30:31,587.4,11.891,1
2024-12-22 19:30:31,638,11.55,1
2024-12-22 19:30:31,713,11.127,1
2024-12-22 19:30:31,788.3,10.602,1
2024-12-22 19:30:31,812.4,10.361,1
2024-12-22 19:30:31,887.9,9.851,1
2024-12-22 19:30:31,938.2,9.565,1
2024-12-22 19:30:31,963.3,9.356,1
2024-12-22 19:30:31,1038,8.734,1
2024-12-22 19:30:31,1062.6,8.539,1
2024-12-22 19:30:31,1138.2,8.025,1
2024-12-22 19:30:31,1163.2,7.88,1
2024-12-22 19:30:31,1237.8,7.291,1
2024-12-22 19:30:31,1287.5,6.958,1
2024-12-22 19:30:31,1337.4,6.649,1
2024-12-22 19:30:31,1388,6.315,1
2024-12-22 19:30:31,1438.2,6.018,1
2024-12-22 19:30:31,1488,5.703,1
2024-12-22 19:30:31,1537.7,5.338,1
2024-12-22 19:30:31,1587.6,5.027,1
2024-12-22 19:30:31,1638,4.714,1
2024-12-22 19:30:31,1712.5,4.339,1
2024-12-22 19:30:31,1737.7,4.2,1
2024-12-22 19:30:31,1787.9,4.04,1
2024-12-22 19:30:31,1837.5,3.788,1
2024-12-22 19:30:31,1913.1,3.505,1
2024-12-22 19:30:31,1962.6,3.352,1
2024-12-22 19:30:31,2006.7,3.228,1
2025-01-01 19:36:00,0.2,27.799,1
2025-01-01 19:36:00,2,27.801,1
2025-01-01 19:36:00,3.7,27.799,1
2025-01-01 19:36:00,6.2,27.804,1
2025-01-01 19:36:00,7.9,27.803,1
2025-01-01 19:36:00,9.7,27.807,1
2025-01-01 19:36:00,25.5,27.81,1
2025-01-01 19:36:00,46.1,27.743,1
2025-01-01 19:36:00,65.1,24.087,1
2025-01-01 19:36:00,75.1,23,1
2025-01-01 19:36:00,95.1,20.993,1
2025-01-01 19:36:00,125.6,18.799,1
2025-01-01 19:36:00,155.5,17.233,1
2025-01-01 19:36:00,175.4,17.617,1
2025-01-01 19:36:00,185.8,17.224,1
2025-01-01 19:36:00,238.4,15.883,1
2025-01-01 19:36:00,264.1,15.363,1
2025-01-01 19:36:00,312.5,14.21,1
2025-01-01 19:36:00,362.4,13.606,1
2025-01-01 19:36:00,437.8,12.928,1
2025-01-01 19:36:00,488,12.23,1
2025-01-01 19:36:00,562.8,12.231,1
2025-01-01 19:36:00,588,11.983,1
2025-01-01 19:36:00,662.8,11.472,1
2025-01-01 19:36:00,713.3,11.152,1
2025-01-01 19:36:00,738,11.004,1
2025-01-01 19:36:00,787.6,10.604,1
2025-01-01 19:36:00,862.7,9.994,1
2025-01-01 19:36:00,913,9.669,1
2025-01-01 19:36:00,962.9,9.207,1
2025-01-01 19:36:00,1013,8.767,1
2025-01-01 19:36:00,1063.2,8.393,1
2025-01-01 19:36:00,1137.9,7.907,1
2025-01-01 19:36:00,1187.6,7.499,1
2025-01-01 19:36:00,1237.7,7.241,1
2025-01-01 19:36:00,1262.5,7.106,1
2025-01-01 19:36:00,1313.1,6.766,1
2025-01-01 19:36:00,1362.7,6.458,1
2025-01-01 19:36:00,1437.8,6.04,1
2025-01-01 19:36:00,1512.7,5.506,1
2025-01-01 19:36:00,1537.5,5.383,1
2025-01-01 19:36:00,1587.8,4.996,1
2025-01-01 19:36:00,1638.3,4.74,1
2025-01-01 19:36:00,1687.9,4.38,1
2025-01-01 19:36:00,1763.1,4.086,1
2025-01-01 19:36:00,1813.2,3.963,1
2025-01-01 19:36:00,1863.8,3.801,1
2025-01-01 19:36:00,1887.9,3.719,1
2025-01-01 19:36:00,1987.7,3.341,1
2025-01-01 19:36:00,2003.6,3.293,1
2025-01-11 19:31:16,0.1,26.598,1
2025-01-11 19:31:16,1.6,26.609,1
2025-01-11 19:31:16,2.5,26.598,1
2025-01-11 19:31:16,6.7,26.611,1
2025-01-11 19:31:16,7.7,26.607,1
2025-01-11 19:31:16,15.8,26.609,1
2025-01-11 19:31:16,25.4,26.59,1
2025-01-11 19:31:16,55.6,26.463,1
2025-01-11 19:31:16,65.9,25.834,1
2025-01-11 19:31:16,85.6,22.145,1
2025-01-11 19:31:16,105.7,20.376,1
2025-01-11 19:31:16,135.4,19.436,1
2025-01-11 19:31:16,145.7,18.662,1
2025-01-11 19:31:16,185.7,15.999,1
2025-01-11 19:31:16,195.4,15.635,1
2025-01-11 19:31:16,238,15.987,1
2025-01-11 19:31:16,312.8,14.294,1
2025-01-11 19:31:16,362.8,13.537,1
2025-01-11 19:31:16,388.2,13.308,1
2025-01-11 19:31:16,462.8,12.86,1
2025-01-11 19:31:16,488.6,12.733,1
2025-01-11 19:31:16,537.8,12.253,1
2025-01-11 19:31:16,587.7,12.106,1
2025-01-11 19:31:16,662.5,11.606,1
2025-01-11 19:31:16,737.7,11.073,1
2025-01-11 19:31:16,787.9,10.798,1
2025-01-11 19:31:16,837.7,10.484,1
2025-01-11 19:31:16,862.6,10.319,1
2025-01-11 19:31:16,937.7,9.739,1
2025-01-11 19:31:16,963,9.512,1
2025-01-11 19:31:16,1012.6,9.155,1
2025-01-11 19:31:16,1087.8,8.615,1
2025-01-11 19:31:16,1137.9,8.266,1
2025-01-11 19:31:16,1162.6,8.118,1
2025-01-11 19:31:16,1212.9,7.769,1
2025-01-11 19:31:16,1262.8,7.452,1
2025-01-11 19:31:16,1337.9,6.929,1
2025-01-11 19:31:16,1388,6.647,1
2025-01-11 19:31:16,1462.9,6.214,1
2025-01-11 19:31:16,1513,5.866,1
2025-01-11 19:31:16,1562.6,5.552,1
2025-01-11 19:31:16,1587.9,5.339,1
2025-01-11 19:31:16,1637.9,5.009,1
2025-01-11 19:31:16,1688,4.735,1
2025-01-11 19:31:16,1737.8,4.434,1
2025-01-11 19:31:16,1788.2,4.184,1
2025-01-11 19:31:16,1837.7,3.991,1
2025-01-11 19:31:16,1912.5,3.635,1
2025-01-11 19:31:16,1987.8,3.364,1
2025-01-11 19:31:16,2009.3,3.309,1
2025-01-21 19:35:25,0.3,26.759,1
2025-01-21 19:35:25,0.9,26.766,1
2025-01-21 19:35:25,3.8,26.772,1
2025-01-21 19:35:25,4.9,26.773,1
2025-01-21 19:35:25,7.9,26.763,1
2025-01-21 19:35:25,9.1,26.767,1
2025-01-21 19:35:25,15.1,26.73,1
2025-01-21 19:35:25,45.4,26.885,1
2025-01-21 19:35:25,64.9,26.732,1
2025-01-21 19:35:25,85.1,24.539,1
2025-01-21 19:35:25,105.6,21.239,1
2025-01-21 19:35:25,125.3,20.666,1
2025-01-21 19:35:25,145.1,18.708,1
2025-01-21 19:35:25,175.2,17.116,1
2025-01-21 19:35:25,195.2,16.414,1
2025-01-21 19:35:25,237.6,16.129,1
2025-01-21 19:35:25,262.9,15.142,1
2025-01-21 19:35:25,337.5,13.578,1
2025-01-21 19:35:25,388.4,13.064,1
2025-01-21 19:35:25,437.6,12.968,1
2025-01-21 19:35:25,488.2,12.784,1
2025-01-21 19:35:25,538.1,12.318,1
2025-01-21 19:35:25,612.9,11.888,1
2025-01-21 19:35:25,662.9,11.54,1
2025-01-21 19:35:25,712.5,11.122,1
2025-01-21 19:35:25,738,10.907,1
2025-01-21 19:35:25,787.7,10.579,1
2025-01-21 19:35:25,863,10,1
2025-01-21 19:35:25,887.6,9.743,1
2025-01-21 19:35:25,962.9,9.188,1
2025-01-21 19:35:25,1037.6,8.542,1
2025-01-21 19:35:25,1062.8,8.355,1
2025-01-21 19:35:25,1113.1,8.071,1
2025-01-21 19:35:25,1188,7.567,1
2025-01-21 19:35:25,1238.6,7.174,1
2025-01-21 19:35:25,1288,6.821,1
2025-01-21 19:35:25,1312.7,6.665,1
2025-01-21 19:35:25,1362.7,6.391,1
2025-01-21 19:35:25,1413.4,6.106,1
2025-01-21 19:35:25,1512.9,5.5,1
2025-01-21 19:35:25,1538.4,5.295,1
2025-01-21 19:35:25,1587.7,5.058,1
2025-01-21 19:35:25,1637.7,4.783,1
2025-01-21 19:35:25,1712.9,4.356,1
2025-01-21 19:35:25,1762.7,4.108,1
2025-01-21 19:35:25,1787.8,3.972,1
2025-01-21 19:35:25,1862.7,3.654,1
2025-01-21 19:35:25,1912.6,3.474,1
2025-01-21 19:35:25,1988.1,3.273,1
2025-01-21 19:35:25,2011.3,3.228,1
2025-01-31 19:31:25,0.2,27.703,1
2025-01-31 19:31:25,2.1,27.717,1
2025-01-31 19:31:25,3.8,27.708,1
2025-01-31 19:31:25,4.8,27.707,1
2025-01-31 19:31:25,6.6,27.724,1
2025-01-31 19:31:25,9.6,27.72,1
2025-01-31 19:31:25,25.3,27.654,1
2025-01-31 19:31:25,35.7,27.655,1
2025-01-31 19:31:25,55.7,26.82,1
2025-01-31 19:31:25,85.3,26.218,1
2025-01-31 19:31:25,115.7,20.764,1
2025-01-31 19:31:25,135.5,19.87,1
2025-01-31 19:31:25,155,18.093,1
2025-01-31 19:31:25,165.2,17.583,1
2025-01-31 19:31:25,185.3,17.829,1
2025-01-31 19:31:25,238.5,15.575,1
2025-01-31 19:31:25,262.3,14.931,1
2025-01-31 19:31:25,313,13.993,1
2025-01-31 19:31:25,387.8,13.118,1
2025-01-31 19:31:25,438.1,12.979,1
2025-01-31 19:31:25,487.7,12.522,1
2025-01-31 19:31:25,537.8,12.266,1
2025-01-31 19:31:25,613.1,11.71,1
2025-01-31 19:31:25,662.9,11.383,1
2025-01-31 19:31:25,687.8,11.15,1
2025-01-31 19:31:25,762.8,10.687,1
2025-01-31 19:31:25,813.2,10.307,1
2025-01-31 19:31:25,863.1,9.871,1
2025-01-31 19:31:25,912.9,9.44,1
2025-01-31 19:31:25,987.5,8.675,1
2025-01-31 19:31:25,1038,8.341,1
2025-01-31 19:31:25,1063.2,8.143,1
2025-01-31 19:31:25,1137.8,7.616,1
2025-01-31 19:31:25,1188.2,7.282,1
2025-01-31 19:31:25,1214,7.12,1
2025-01-31 19:31:25,1262.9,6.84,1
2025-01-31 19:31:25,1338.3,6.331,1
2025-01-31 19:31:25,1387.7,6.09,1
2025-01-31 19:31:25,1437.9,5.812,1
2025-01-31 19:31:25,1463,5.673,1
2025-01-31 19:31:25,1538,5.092,1
2025-01-31 19:31:25,1612.9,4.698,1
2025-01-31 19:31:25,1637.7,4.548,1
2025-01-31 19:31:25,1688,4.298,1
2025-01-31 19:31:25,1738.1,4.003,1
2025-01-31 19:31:25,1787.6,3.782,1
2025-01-31 19:31:25,1837.8,3.576,1
2025-01-31 19:31:25,1912.4,3.342,1
2025-01-31 19:31:25,1988,3.141,1
2025-01-31 19:31:25,2007.5,3.096,1
2025-02-10 19:35:54,0.3,28.061,1
2025-02-10 19:35:54,2.1,28.074,1
2025-02-10 19:35:54,2.9,28.073,1
2025-02-10 19:35:54,5.6,28.084,1
2025-02-10 19:35:54,7.6,28.036,1
2025-02-10 19:35:54,8.7,27.995,1
2025-02-10 19:35:54,25.1,27.853,1
2025-02-10 19:35:54,35.2,27.839,1
2025-02-10 19:35:54,55,25.657,1
2025-02-10 19:35:54,85.8,23.02,1
2025-02-10 19:35:54,105.4,20.282,1
2025-02-10 19:35:54,135.5,18.652,1
2025-02-10 19:35:54,155.5,17.858,1
2025-02-10 19:35:54,175.3,16.695,1
2025-02-10 19:35:54,195.5,17.184,1
2025-02-10 19:35:54,238,15.608,1
2025-02-10 19:35:54,262.8,15.019,1
2025-02-10 19:35:54,337.8,13.577,1
2025-02-10 19:35:54,387.7,13.065,1
2025-02-10 19:35:54,437.9,12.961,1
2025-02-10 19:35:54,488,12.462,1
2025-02-10 19:35:54,563,11.944,1
2025-02-10 19:35:54,587.6,11.732,1
2025-02-10 19:35:54,637.7,11.439,1
2025-02-10 19:35:54,687.7,11.05,1
2025-02-10 19:35:54,737.8,10.723,1
2025-02-10 19:35:54,812.8,10.198,1
2025-02-10 19:35:54,838.4,10.024,1
2025-02-10 19:35:54,888.1,9.644,1
2025-02-10 19:35:54,962.8,9.132,1
2025-02-10 19:35:54,1038,8.552,1
2025-02-10 19:35:54,1062.9,8.351,1
2025-02-10 19:35:54,1112.5,7.906,1
2025-02-10 19:35:54,1188.6,7.325,1
2025-02-10 19:35:54,1238.1,7.071,1
2025-02-10 19:35:54,1288.1,6.716,1
2025-02-10 19:35:54,1338.1,6.409,1
2025-02-10 19:35:54,1363.3,6.257,1
2025-02-10 19:35:54,1412.6,5.881,1
2025-02-10 19:35:54,1462.6,5.526,1
2025-02-10 19:35:54,1562.7,4.915,1
2025-02-10 19:35:54,1587.5,4.775,1
2025-02-10 19:35:54,1638,4.541,1
2025-02-10 19:35:54,1688.1,4.249,1
2025-02-10 19:35:54,1762.6,3.851,1
2025-02-10 19:35:54,1812.6,3.677,1
2025-02-10 19:35:54,1837.5,3.577,1
2025-02-10 19:35:54,1912.8,3.352,1
2025-02-10 19:35:54,1988.3,3.143,1
2025-02-10 19:35:54,2007.6,3.11,1
2025-02-20 19:38:55,0.3,28.237,1
2025-02-20 19:38:55,2.2,28.232,1
2025-02-20 19:38:55,3.7,28.233,1
2025-02-20 19:38:55,4.9,28.251,1
2025-02-20 19:38:55,7.1,28.25,1
2025-02-20 19:38:55,10,28.251,1
2025-02-20 19:38:55,25.1,28.406,1
2025-02-20 19:38:55,35,28.445,1
2025-02-20 19:38:55,65.4,26.994,1
2025-02-20 19:38:55,75.4,26.045,1
2025-02-20 19:38:55,95.6,23.143,1
