Datetime,Sea pressure - decibar,Practical salinity adjusted,QC
2023-10-19 19:27:55,0.4,36.416,1
2023-10-19 19:27:55,1.9,36.395,1
2023-10-19 19:27:55,3.7,36.521,1
2023-10-19 19:27:55,5.6,36.553,1
2023-10-19 19:27:55,6.9,36.581,1
2023-10-19 19:27:55,10.3,36.617,1
2023-10-19 19:27:55,25.4,36.623,1
2023-10-19 19:27:55,45.3,36.592,1
2023-10-19 19:27:55,66.2,36.447,1
2023-10-19 19:27:55,75.3,36.138,1
2023-10-19 19:27:55,95.2,36.036,1
2023-10-19 19:27:55,115,35.984,1
2023-10-19 19:27:55,145.2,35.711,1
2023-10-19 19:27:55,175.6,35.77,1
2023-10-19 19:27:55,195.5,35.724,1
2023-10-19 19:27:55,237.5,35.806,1
2023-10-19 19:27:55,288,35.7,1
2023-10-19 19:27:55,313.3,35.69,1
2023-10-19 19:27:55,387.9,35.626,1
2023-10-19 19:27:55,437.6,35.666,1
2023-10-19 19:27:55,462.8,35.654,1
2023-10-19 19:27:55,512.8,35.653,1
2023-10-19 19:27:55,563,35.614,1
2023-10-19 19:27:55,638.1,35.569,1
2023-10-19 19:27:55,688,35.559,1
2023-10-19 19:27:55,737.6,35.535,1
2023-10-19 19:27:55,812.9,35.486,1
2023-10-19 19:27:55,838.1,35.471,1
2023-10-19 19:27:55,912.8,35.388,1
2023-10-19 19:27:55,962.9,35.355,1
2023-10-19 19:27:55,1012.7,35.286,1
2023-10-19 19:27:55,1063.4,35.249,1
2023-10-19 19:27:55,1112.5,35.257,1
2023-10-19 19:27:55,1162.6,35.199,1
2023-10-19 19:27:55,1187.5,35.203,1
2023-10-19 19:27:55,1263.3,35.157,1
2023-10-19 19:27:55,1288,35.126,1
2023-10-19 19:27:55,1362.9,35.103,1
2023-10-19 19:27:55,1412.6,35.069,1
2023-10-19 19:27:55,1488.5,35.05,1
2023-10-19 19:27:55,1537.6,35.019,1
2023-10-19 19:27:55,1587.6,34.992,1
2023-10-19 19:27:55,1638.1,34.964,1
2023-10-19 19:27:55,1663.2,34.95,1
2023-10-19 19:27:55,1737.9,34.923,1
2023-10-19 19:27:55,1763.1,34.913,1
2023-10-19 19:27:55,1813.6,34.886,1
2023-10-19 19:27:55,1862.9,34.868,1
2023-10-19 19:27:55,1912.9,34.859,1
2023-10-19 19:27:55,1983.6,34.843,1
2023-10-29 19:35:35,0.1,35.392,1
2023-10-29 19:35:35,1.8,35.388,1
2023-10-29 19:35:35,4.2,35.389,1
2023-10-29 19:35:35,5.1,35.389,1
2023-10-29 19:35:35,6.9,35.389,1
2023-10-29 19:35:35,9.9,35.389,1
2023-10-29 19:35:35,15.9,35.417,1
2023-10-29 19:35:35,34.9,36.3,1
2023-10-29 19:35:35,65.4,36.056,1
2023-10-29 19:35:35,85,35.972,1
2023-10-29 19:35:35,105.8,35.926,1
2023-10-29 19:35:35,125.5,35.807,1
2023-10-29 19:35:35,145.7,35.719,1
2023-10-29 19:35:35,175.2,35.937,1
2023-10-29 19:35:35,185,35.916,1
2023-10-29 19:35:35,237.8,36.016,1
2023-10-29 19:35:35,288.2,35.958,1
2023-10-29 19:35:35,337.8,35.816,1
2023-10-29 19:35:35,387.9,35.745,1
2023-10-29 19:35:35,412.8,35.727,1
2023-10-29 19:35:35,487.7,35.712,1
2023-10-29 19:35:35,512.8,35.688,1
2023-10-29 19:35:35,587.8,35.651,1
2023-10-29 19:35:35,637.7,35.611,1
2023-10-29 19:35:35,688.2,35.511,1
2023-10-29 19:35:35,738,35.477,1
2023-10-29 19:35:35,787.8,35.456,1
2023-10-29 19:35:35,862.6,35.397,1
2023-10-29 19:35:35,887.8,35.373,1
2023-10-29 19:35:35,937.9,35.337,1
2023-10-29 19:35:35,987.7,35.309,1
2023-10-29 19:35:35,1037.5,35.26,1
2023-10-29 19:35:35,1088.6,35.266,1
2023-10-29 19:35:35,1137.4,35.236,1
2023-10-29 19:35:35,1187.8,35.2,1
2023-10-29 19:35:35,1263.1,35.151,1
2023-10-29 19:35:35,1313,35.106,1
2023-10-29 19:35:35,1387.4,35.099,1
2023-10-29 19:35:35,1413.3,35.09,1
2023-10-29 19:35:35,1462.9,35.062,1
2023-10-29 19:35:35,1537.6,35.028,1
2023-10-29 19:35:35,1588.1,35.002,1
2023-10-29 19:35:35,1612.8,34.983,1
2023-10-29 19:35:35,1687.6,34.947,1
2023-10-29 19:35:35,1737.8,34.922,1
2023-10-29 19:35:35,1787.8,34.904,1
2023-10-29 19:35:35,1812.7,34.9,1
2023-10-29 19:35:35,1862.9,34.883,1
2023-10-29 19:35:35,1937.9,34.859,1
2023-10-29 19:35:35,1977.6,34.851,1
2023-11-08 19:31:56,0.3,35.431,1
2023-11-08 19:31:56,1,35.426,1
2023-11-08 19:31:56,3,35.426,1
2023-11-08 19:31:56,4.9,35.431,1
2023-11-08 19:31:56,8,35.434,1
2023-11-08 19:31:56,9.9,35.444,1
2023-11-08 19:31:56,25.7,36.694,1
2023-11-08 19:31:56,45.4,36.63,1
2023-11-08 19:31:56,55.2,36.467,1
2023-11-08 19:31:56,75.6,36.248,1
2023-11-08 19:31:56,105.3,36.147,1
2023-11-08 19:31:56,125.1,35.941,1
2023-11-08 19:31:56,145.4,35.931,1
2023-11-08 19:31:56,165.8,35.836,1
2023-11-08 19:31:56,185.8,35.961,1
2023-11-08 19:31:56,212.6,35.91,1
2023-11-08 19:31:56,262.4,35.937,1
2023-11-08 19:31:56,313.2,35.907,1
2023-11-08 19:31:56,362.7,35.778,1
2023-11-08 19:31:56,413,35.693,1
2023-11-08 19:31:56,462.6,35.711,1
2023-11-08 19:31:56,537.9,35.682,1
2023-11-08 19:31:56,587.9,35.648,1
2023-11-08 19:31:56,613,35.627,1
2023-11-08 19:31:56,713.3,35.575,1
2023-11-08 19:31:56,738.3,35.559,1
2023-11-08 19:31:56,812.3,35.489,1
2023-11-08 19:31:56,862.8,35.388,1
2023-11-08 19:31:56,912.5,35.364,1
2023-11-08 19:31:56,963.3,35.319,1
2023-11-08 19:31:56,1013.1,35.294,1
2023-11-08 19:31:56,1062.7,35.294,1
2023-11-08 19:31:56,1087.7,35.288,1
2023-11-08 19:31:56,1162.9,35.231,1
2023-11-08 19:31:56,1212.6,35.194,1
2023-11-08 19:31:56,1237.4,35.179,1
2023-11-08 19:31:56,1338,35.135,1
2023-11-08 19:31:56,1363.2,35.1,1
2023-11-08 19:31:56,1438,35.083,1
2023-11-08 19:31:56,1463.1,35.069,1
2023-11-08 19:31:56,1512.8,35.033,1
2023-11-08 19:31:56,1588.1,34.987,1
2023-11-08 19:31:56,1613.1,34.974,1
2023-11-08 19:31:56,1662.6,34.952,1
2023-11-08 19:31:56,1737.7,34.919,1
2023-11-08 19:31:56,1762.5,34.911,1
2023-11-08 19:31:56,1812.6,34.894,1
2023-11-08 19:31:56,1887.8,34.871,1
2023-11-08 19:31:56,1963.2,34.855,1
2023-11-08 19:31:56,1977.3,34.85,1
2023-11-18 19:31:53,0.4,35.475,1
2023-11-18 19:31:53,1.2,35.472,1
2023-11-18 19:31:53,2.8,35.478,1
2023-11-18 19:31:53,4.9,35.48,1
2023-11-18 19:31:53,6.9,35.477,1
2023-11-18 19:31:53,10.2,35.48,1
2023-11-18 19:31:53,15.4,35.471,1
2023-11-18 19:31:53,35.1,35.907,1
2023-11-18 19:31:53,55.1,36.011,1
2023-11-18 19:31:53,75.2,35.639,1
2023-11-18 19:31:53,95.5,35.519,1
2023-11-18 19:31:53,125,35.516,1
2023-11-18 19:31:53,145.5,35.447,1
2023-11-18 19:31:53,165.5,35.706,1
2023-11-18 19:31:53,185.5,35.761,1
2023-11-18 19:31:53,237.3,36.031,1
2023-11-18 19:31:53,263.1,36.023,1
2023-11-18 19:31:53,312.6,35.794,1
2023-11-18 19:31:53,362.8,35.721,1
2023-11-18 19:31:53,413.2,35.703,1
2023-11-18 19:31:53,462.8,35.702,1
2023-11-18 19:31:53,512.6,35.693,1
2023-11-18 19:31:53,563,35.653,1
2023-11-18 19:31:53,638,35.605,1
2023-11-18 19:31:53,663.2,35.592,1
2023-11-18 19:31:53,738.1,35.481,1
2023-11-18 19:31:53,787.4,35.461,1
2023-11-18 19:31:53,837.8,35.438,1
2023-11-18 19:31:53,887.9,35.407,1
2023-11-18 19:31:53,963.3,35.331,1
2023-11-18 19:31:53,987.8,35.331,1
2023-11-18 19:31:53,1038.3,35.304,1
2023-11-18 19:31:53,1088.2,35.257,1
2023-11-18 19:31:53,1137.8,35.252,1
2023-11-18 19:31:53,1213.2,35.164,1
2023-11-18 19:31:53,1263,35.158,1
2023-11-18 19:31:53,1337.8,35.108,1
2023-11-18 19:31:53,1387.8,35.089,1
2023-11-18 19:31:53,1437.7,35.077,1
2023-11-18 19:31:53,1462.9,35.069,1
2023-11-18 19:31:53,1513,35.048,1
2023-11-18 19:31:53,1562.8,35.019,1
2023-11-18 19:31:53,1637.8,34.968,1
2023-11-18 19:31:53,1662.7,34.953,1
2023-11-18 19:31:53,1737.6,34.92,1
2023-11-18 19:31:53,1762.8,34.913,1
2023-11-18 19:31:53,1837.7,34.885,1
2023-11-18 19:31:53,1887.9,34.868,1
2023-11-18 19:31:53,1938.1,34.861,1
2023-11-18 19:31:53,1988,34.849,1
2023-11-28 19:42:51,0.2,36.02,1
2023-11-28 19:42:51,0.9,36.005,1
2023-11-28 19:42:51,3.2,35.998,1
2023-11-28 19:42:51,5.1,35.996,1
2023-11-28 19:42:51,8.4,35.995,1
2023-11-28 19:42:51,15.4,35.996,1
2023-11-28 19:42:51,35.2,36.056,1
2023-11-28 19:42:51,55.1,36.366,1
2023-11-28 19:42:51,75.3,35.438,1
2023-11-28 19:42:51,85.7,35.297,1
2023-11-28 19:42:51,105.6,35.525,1
2023-11-28 19:42:51,145.6,35.498,1
2023-11-28 19:42:51,155.7,35.651,1
2023-11-28 19:42:51,175.6,35.514,1
2023-11-28 19:42:51,212.2,35.562,1
2023-11-28 19:42:51,237.8,35.697,1
2023-11-28 19:42:51,312.5,35.691,1
2023-11-28 19:42:51,362.9,35.752,1
2023-11-28 19:42:51,387.8,35.73,1
2023-11-28 19:42:51,462.7,35.712,1
2023-11-28 19:42:51,512.9,35.694,1
2023-11-28 19:42:51,562.7,35.657,1
2023-11-28 19:42:51,638.3,35.638,1
2023-11-28 19:42:51,662.8,35.605,1
2023-11-28 19:42:51,737.9,35.544,1
2023-11-28 19:42:51,762.7,35.541,1
2023-11-28 19:42:51,813,35.498,1
2023-11-28 19:42:51,887.9,35.394,1
2023-11-28 19:42:51,938,35.339,1
2023-11-28 19:42:51,988,35.316,1
2023-11-28 19:42:51,1063,35.261,1
2023-11-28 19:42:51,1112.9,35.209,1
2023-11-28 19:42:51,1137.8,35.194,1
2023-11-28 19:42:51,1212.7,35.154,1
2023-11-28 19:42:51,1238,35.145,1
2023-11-28 19:42:51,1288,35.126,1
2023-11-28 19:42:51,1337.6,35.117,1
2023-11-28 19:42:51,1388,35.09,1
2023-11-28 19:42:51,1438.1,35.075,1
2023-11-28 19:42:51,1487.8,35.033,1
2023-11-28 19:42:51,1563,34.999,1
2023-11-28 19:42:51,1637.9,34.962,1
2023-11-28 19:42:51,1687.9,34.946,1
2023-11-28 19:42:51,1713.1,34.934,1
2023-11-28 19:42:51,1787.9,34.907,1
2023-11-28 19:42:51,1812.8,34.9,1
2023-11-28 19:42:51,1862.7,34.888,1
2023-11-28 19:42:51,1912.8,34.87,1
2023-11-28 19:42:51,1962.8,34.857,1
2023-11-28 19:42:51,2026.5,34.836,1
2023-12-08 19:34:25,0.3,36.24,1
2023-12-08 19:34:25,1,36.233,1
2023-12-08 19:34:25,2.8,36.24,1
2023-12-08 19:34:25,5.7,36.236,1
2023-12-08 19:34:25,6.9,36.237,1
2023-12-08 19:34:25,9.8,36.236,1
2023-12-08 19:34:25,25.7,36.239,1
2023-12-08 19:34:25,35.5,36.245,1
2023-12-08 19:34:25,55.4,36.501,1
2023-12-08 19:34:25,75.3,36.151,1
2023-12-08 19:34:25,105.1,35.691,1
2023-12-08 19:34:25,125.5,35.827,1
2023-12-08 19:34:25,135.4,35.752,1
2023-12-08 19:34:25,165.4,35.687,1
2023-12-08 19:34:25,185.1,35.702,1
2023-12-08 19:34:25,213.3,35.772,1
2023-12-08 19:34:25,287.9,35.648,1
2023-12-08 19:34:25,313.1,35.65,1
2023-12-08 19:34:25,387.6,35.617,1
2023-12-08 19:34:25,437.8,35.656,1
2023-12-08 19:34:25,488.8,35.641,1
2023-12-08 19:34:25,538,35.633,1
2023-12-08 19:34:25,588.2,35.667,1
2023-12-08 19:34:25,613.1,35.65,1
2023-12-08 19:34:25,687.8,35.541,1
2023-12-08 19:34:25,712.8,35.538,1
2023-12-08 19:34:25,787.8,35.468,1
2023-12-08 19:34:25,837.9,35.438,1
2023-12-08 19:34:25,888,35.377,1
2023-12-08 19:34:25,912.8,35.35,1
2023-12-08 19:34:25,962.8,35.304,1
2023-12-08 19:34:25,1012.8,35.27,1
2023-12-08 19:34:25,1087.4,35.234,1
2023-12-08 19:34:25,1137.8,35.191,1
2023-12-08 19:34:25,1213.2,35.178,1
2023-12-08 19:34:25,1262.7,35.166,1
2023-12-08 19:34:25,1287.8,35.154,1
2023-12-08 19:34:25,1362.6,35.106,1
2023-12-08 19:34:25,1412.9,35.077,1
2023-12-08 19:34:25,1438.4,35.063,1
2023-12-08 19:34:25,1488.2,35.041,1
2023-12-08 19:34:25,1538,35.016,1
2023-12-08 19:34:25,1588.3,34.986,1
2023-12-08 19:34:25,1662.7,34.953,1
2023-12-08 19:34:25,1713,34.928,1
2023-12-08 19:34:25,1737.7,34.916,1
2023-12-08 19:34:25,1787.7,34.897,1
2023-12-08 19:34:25,1862.9,34.873,1
2023-12-08 19:34:25,1887.8,34.865,1
2023-12-08 19:34:25,1963.4,34.852,1
2023-12-18 19:45:14,0.1,36.208,1
2023-12-18 19:45:14,0.7,36.206,1
2023-12-18 19:45:14,3.6,36.206,1
2023-12-18 19:45:14,5.7,36.209,1
2023-12-18 19:45:14,8,36.206,1
2023-12-18 19:45:14,9.1,36.209,1
2023-12-18 19:45:14,25.5,36.208,1
2023-12-18 19:45:14,45.1,36.197,1
2023-12-18 19:45:14,75.2,35.548,1
2023-12-18 19:45:14,85.7,35.611,1
2023-12-18 19:45:14,115.5,35.468,1
2023-12-18 19:45:14,135.5,35.617,1
2023-12-18 19:45:14,155.4,35.575,1
2023-12-18 19:45:14,165.1,35.633,1
2023-12-18 19:45:14,185.3,35.553,1
2023-12-18 19:45:14,213.6,35.742,1
2023-12-18 19:45:14,287.2,35.697,1
2023-12-18 19:45:14,363.2,35.621,1
2023-12-18 19:45:14,413.1,35.719,1
2023-12-18 19:45:14,437.7,35.724,1
2023-12-18 19:45:14,512.4,35.709,1
2023-12-18 19:45:14,563.2,35.693,1
2023-12-18 19:45:14,613,35.586,1
2023-12-18 19:45:14,637.7,35.584,1
2023-12-18 19:45:14,737.5,35.562,1
2023-12-18 19:45:14,787.9,35.483,1
2023-12-18 19:45:14,838.2,35.422,1
2023-12-18 19:45:14,887.6,35.377,1
2023-12-18 19:45:14,937.9,35.337,1
2023-12-18 19:45:14,987.8,35.3,1
2023-12-18 19:45:14,1013,35.288,1
2023-12-18 19:45:14,1062.7,35.249,1
2023-12-18 19:45:14,1162.8,35.184,1
2023-12-18 19:45:14,1212.4,35.16,1
2023-12-18 19:45:14,1237.8,35.151,1
2023-12-18 19:45:14,1287.8,35.135,1
2023-12-18 19:45:14,1363.1,35.102,1
2023-12-18 19:45:14,1413,35.078,1
2023-12-18 19:45:14,1462.5,35.066,1
2023-12-18 19:45:14,1513.2,35.035,1
2023-12-18 19:45:14,1537.9,35.017,1
2023-12-18 19:45:14,1637.6,34.965,1
2023-12-18 19:45:14,1662.6,34.958,1
2023-12-18 19:45:14,1712.9,34.934,1
2023-12-18 19:45:14,1763,34.913,1
2023-12-18 19:45:14,1812.4,34.892,1
2023-12-18 19:45:14,1887.9,34.871,1
2023-12-18 19:45:14,1938.1,34.861,1
2023-12-18 19:45:14,1987.9,34.846,1
2023-12-18 19:45:14,2027.5,34.837,1
2023-12-28 19:25:55,0.2,35.742,1
2023-12-28 19:25:55,2,35.74,1
2023-12-28 19:25:55,3,35.734,1
2023-12-28 19:25:55,4.8,35.739,1
2023-12-28 19:25:55,8,35.739,1
2023-12-28 19:25:55,9,35.736,1
2023-12-28 19:25:55,15.6,36.173,1
2023-12-28 19:25:55,35.5,36.382,1
2023-12-28 19:25:55,65.4,35.517,1
2023-12-28 19:25:55,75,35.359,1
2023-12-28 19:25:55,105.3,35.382,1
2023-12-28 19:25:55,115.6,35.434,1
2023-12-28 19:25:55,155.4,35.531,1
2023-12-28 19:25:55,165.1,35.587,1
2023-12-28 19:25:55,195.2,35.609,1
2023-12-28 19:25:55,212.8,35.861,1
2023-12-28 19:25:55,263,35.77,1
2023-12-28 19:25:55,312.8,35.74,1
2023-12-28 19:25:55,388.1,35.657,1
2023-12-28 19:25:55,413,35.709,1
2023-12-28 19:25:55,487.9,35.676,1
2023-12-28 19:25:55,513.1,35.706,1
2023-12-28 19:25:55,588.1,35.641,1
2023-12-28 19:25:55,638.2,35.617,1
2023-12-28 19:25:55,712.7,35.528,1
2023-12-28 19:25:55,762.8,35.531,1
2023-12-28 19:25:55,812.9,35.459,1
2023-12-28 19:25:55,837.9,35.462,1
2023-12-28 19:25:55,888.7,35.392,1
2023-12-28 19:25:55,963.1,35.316,1
2023-12-28 19:25:55,988,35.295,1
2023-12-28 19:25:55,1038,35.261,1
2023-12-28 19:25:55,1113.9,35.218,1
2023-12-28 19:25:55,1137.7,35.202,1
2023-12-28 19:25:55,1187.9,35.176,1
2023-12-28 19:25:55,1263.2,35.142,1
2023-12-28 19:25:55,1337.8,35.133,1
2023-12-28 19:25:55,1362.5,35.123,1
2023-12-28 19:25:55,1437.6,35.078,1
2023-12-28 19:25:55,1487.9,35.051,1
2023-12-28 19:25:55,1513.6,35.038,1
2023-12-28 19:25:55,1563.1,35.005,1
2023-12-28 19:25:55,1638.1,34.962,1
2023-12-28 19:25:55,1687.8,34.932,1
2023-12-28 19:25:55,1712.7,34.925,1
2023-12-28 19:25:55,1787.8,34.895,1
2023-12-28 19:25:55,1812.6,34.886,1
2023-12-28 19:25:55,1887.7,34.865,1
2023-12-28 19:25:55,1962.8,34.849,1
2023-12-28 19:25:55,1979.2,34.847,1
2024-01-07 19:18:33,0.3,36.41,1
2024-01-07 19:18:33,2,36.407,1
2024-01-07 19:18:33,3,36.407,1
2024-01-07 19:18:33,5.9,36.409,1
2024-01-07 19:18:33,6.8,36.407,1
2024-01-07 19:18:33,8.9,36.407,1
2024-01-07 19:18:33,35.3,36.402,1
2024-01-07 19:18:33,56.1,36.4,1
2024-01-07 19:18:33,65.5,36.194,1
2024-01-07 19:18:33,95.5,35.715,1
2024-01-07 19:18:33,115.2,35.748,1
2024-01-07 19:18:33,135.3,35.691,1
2024-01-07 19:18:33,145.5,35.602,1
2024-01-07 19:18:33,174.9,35.574,1
2024-01-07 19:18:33,195.5,35.592,1
2024-01-07 19:18:33,238.3,35.59,1
2024-01-07 19:18:33,287.8,35.873,1
2024-01-07 19:18:33,337.6,35.728,1
2024-01-07 19:18:33,388.3,35.694,1
2024-01-07 19:18:33,437.6,35.706,1
2024-01-07 19:18:33,488,35.679,1
2024-01-07 19:18:33,538.1,35.688,1
2024-01-07 19:18:33,612.8,35.654,1
2024-01-07 19:18:33,662.3,35.614,1
2024-01-07 19:18:33,712.9,35.592,1
2024-01-07 19:18:33,762.6,35.523,1
2024-01-07 19:18:33,812.7,35.511,1
2024-01-07 19:18:33,837.6,35.478,1
2024-01-07 19:18:33,888.1,35.425,1
2024-01-07 19:18:33,937.6,35.35,1
2024-01-07 19:18:33,987.5,35.309,1
2024-01-07 19:18:33,1063.4,35.261,1
2024-01-07 19:18:33,1088.2,35.245,1
2024-01-07 19:18:33,1163.2,35.181,1
2024-01-07 19:18:33,1213.3,35.161,1
2024-01-07 19:18:33,1287.5,35.139,1
2024-01-07 19:18:33,1337.9,35.135,1
2024-01-07 19:18:33,1363.1,35.123,1
2024-01-07 19:18:33,1412.6,35.093,1
2024-01-07 19:18:33,1462.6,35.065,1
2024-01-07 19:18:33,1538.2,35.025,1
2024-01-07 19:18:33,1563,35.005,1
2024-01-07 19:18:33,1637.9,34.961,1
2024-01-07 19:18:33,1687.9,34.944,1
2024-01-07 19:18:33,1713.2,34.931,1
2024-01-07 19:18:33,1787.9,34.9,1
2024-01-07 19:18:33,1813.2,34.892,1
2024-01-07 19:18:33,1862.9,34.873,1
2024-01-07 19:18:33,1937.6,34.853,1
2024-01-07 19:18:33,1988.4,34.837,1
2024-01-17 19:38:32,0.2,36.398,1
2024-01-17 19:38:32,2.2,36.398,1
2024-01-17 19:38:32,3.2,36.398,1
2024-01-17 19:38:32,5.4,36.402,1
2024-01-17 19:38:32,7.6,36.404,1
2024-01-17 19:38:32,9.9,36.401,1
2024-01-17 19:38:32,35.5,36.409,1
2024-01-17 19:38:32,55.2,36.417,1
2024-01-17 19:38:32,65.8,36.342,1
2024-01-17 19:38:32,85.4,35.928,1
2024-01-17 19:38:32,115.2,35.996,1
2024-01-17 19:38:32,135.4,35.731,1
2024-01-17 19:38:32,145.1,35.761,1
2024-01-17 19:38:32,165.6,35.656,1
2024-01-17 19:38:32,195.6,35.56,1
2024-01-17 19:38:32,212.3,35.675,1
2024-01-17 19:38:32,312.6,35.873,1
2024-01-17 19:38:32,362.8,35.719,1
2024-01-17 19:38:32,388,35.715,1
2024-01-17 19:38:32,438,35.721,1
2024-01-17 19:38:32,488.2,35.687,1
2024-01-17 19:38:32,537.8,35.658,1
2024-01-17 19:38:32,587.5,35.654,1
2024-01-17 19:38:32,663.3,35.578,1
2024-01-17 19:38:32,712.8,35.566,1
2024-01-17 19:38:32,763,35.529,1
2024-01-17 19:38:32,812.8,35.495,1
2024-01-17 19:38:32,837.9,35.477,1
2024-01-17 19:38:32,887.4,35.404,1
2024-01-17 19:38:32,962.8,35.361,1
2024-01-17 19:38:32,1012.9,35.328,1
2024-01-17 19:38:32,1062.9,35.281,1
2024-01-17 19:38:32,1138.5,35.228,1
2024-01-17 19:38:32,1188,35.236,1
2024-01-17 19:38:32,1238,35.197,1
2024-01-17 19:38:32,1287.9,35.166,1
2024-01-17 19:38:32,1312.5,35.166,1
2024-01-17 19:38:32,1387.9,35.114,1
2024-01-17 19:38:32,1437.7,35.086,1
2024-01-17 19:38:32,1488,35.066,1
2024-01-17 19:38:32,1538.1,35.039,1
2024-01-17 19:38:32,1563.2,35.022,1
2024-01-17 19:38:32,1638.4,34.971,1
2024-01-17 19:38:32,1688.1,34.95,1
2024-01-17 19:38:32,1737.6,34.92,1
2024-01-17 19:38:32,1788,34.897,1
2024-01-17 19:38:32,1812.5,34.886,1
2024-01-17 19:38:32,1888.2,34.867,1
2024-01-17 19:38:32,1938,34.858,1
2024-01-17 19:38:32,1980,34.846,1
2024-01-27 19:36:03,0.2,36.236,1
2024-01-27 19:36:03,2.2,36.228,1
2024-01-27 19:36:03,3,36.227,1
2024-01-27 19:36:03,5.8,36.236,1
2024-01-27 19:36:03,7.9,36.255,1
2024-01-27 19:36:03,8.9,36.251,1
2024-01-27 19:36:03,15.3,36.306,1
2024-01-27 19:36:03,45.5,36.307,1
2024-01-27 19:36:03,65.3,35.972,1
2024-01-27 19:36:03,75,35.946,1
2024-01-27 19:36:03,95.5,35.922,1
2024-01-27 19:36:03,125.2,36.197,1
2024-01-27 19:36:03,145.2,35.88,1
2024-01-27 19:36:03,165,35.877,1
2024-01-27 19:36:03,185.3,35.632,1
2024-01-27 19:36:03,237.7,35.697,1
2024-01-27 19:36:03,287.7,35.586,1
2024-01-27 19:36:03,313.4,35.679,1
2024-01-27 19:36:03,387.9,35.74,1
2024-01-27 19:36:03,438,35.697,1
2024-01-27 19:36:03,488.1,35.666,1
2024-01-27 19:36:03,537.6,35.672,1
2024-01-27 19:36:03,612.9,35.657,1
2024-01-27 19:36:03,638.2,35.641,1
2024-01-27 19:36:03,688.3,35.589,1
2024-01-27 19:36:03,738.1,35.571,1
2024-01-27 19:36:03,812.4,35.495,1
2024-01-27 19:36:03,862.9,35.42,1
2024-01-27 19:36:03,913.1,35.389,1
2024-01-27 19:36:03,987.9,35.303,1
2024-01-27 19:36:03,1012.9,35.282,1
2024-01-27 19:36:03,1087.9,35.272,1
2024-01-27 19:36:03,1137.5,35.251,1
2024-01-27 19:36:03,1187.5,35.205,1
2024-01-27 19:36:03,1212.6,35.197,1
2024-01-27 19:36:03,1263,35.163,1
2024-01-27 19:36:03,1338.1,35.12,1
2024-01-27 19:36:03,1363.2,35.106,1
2024-01-27 19:36:03,1437.9,35.071,1
2024-01-27 19:36:03,1463.6,35.053,1
2024-01-27 19:36:03,1538.1,35.014,1
2024-01-27 19:36:03,1587.7,34.992,1
2024-01-27 19:36:03,1662.6,34.953,1
2024-01-27 19:36:03,1712.9,34.923,1
2024-01-27 19:36:03,1763.6,34.903,1
2024-01-27 19:36:03,1787.6,34.891,1
2024-01-27 19:36:03,1838.1,34.873,1
2024-01-27 19:36:03,1888,34.858,1
2024-01-27 19:36:03,1937.6,34.846,1
2024-01-27 19:36:03,2003.3,34.835,1
2024-02-06 19:32:25,0.4,36.02,1
2024-02-06 19:32:25,1,36.017,1
2024-02-06 19:32:25,3.8,36.022,1
2024-02-06 19:32:25,5.9,36.022,1
2024-02-06 19:32:25,7.1,36.025,1
2024-02-06 19:32:25,10.1,36.025,1
2024-02-06 19:32:25,15.6,36.285,1
2024-02-06 19:32:25,45.7,36.383,1
2024-02-06 19:32:25,55.7,36.365,1
2024-02-06 19:32:25,75.3,35.831,1
2024-02-06 19:32:25,105.5,36.035,1
2024-02-06 19:32:25,125.5,35.907,1
2024-02-06 19:32:25,145.6,35.837,1
2024-02-06 19:32:25,165.7,35.932,1
2024-02-06 19:32:25,195.4,35.898,1
2024-02-06 19:32:25,212.8,35.748,1
2024-02-06 19:32:25,263,35.766,1
2024-02-06 19:32:25,312.6,35.661,1
2024-02-06 19:32:25,362.5,35.742,1
2024-02-06 19:32:25,412.7,35.739,1
2024-02-06 19:32:25,488.6,35.711,1
2024-02-06 19:32:25,537.7,35.688,1
2024-02-06 19:32:25,587.9,35.664,1
2024-02-06 19:32:25,637.8,35.639,1
2024-02-06 19:32:25,687.8,35.608,1
2024-02-06 19:32:25,762.9,35.566,1
2024-02-06 19:32:25,812.7,35.523,1
2024-02-06 19:32:25,863.6,35.489,1
2024-02-06 19:32:25,912.4,35.41,1
2024-02-06 19:32:25,988.4,35.349,1
2024-02-06 19:32:25,1038,35.333,1
2024-02-06 19:32:25,1062.9,35.297,1
2024-02-06 19:32:25,1112.5,35.249,1
2024-02-06 19:32:25,1162.9,35.233,1
2024-02-06 19:32:25,1212.6,35.211,1
2024-02-06 19:32:25,1262.7,35.173,1
2024-02-06 19:32:25,1337.8,35.133,1
2024-02-06 19:32:25,1388.2,35.1,1
2024-02-06 19:32:25,1437.6,35.065,1
2024-02-06 19:32:25,1513.9,35.017,1
2024-02-06 19:32:25,1537.9,35.002,1
2024-02-06 19:32:25,1588,34.983,1
2024-02-06 19:32:25,1662.9,34.943,1
2024-02-06 19:32:25,1687.8,34.925,1
2024-02-06 19:32:25,1738.2,34.901,1
2024-02-06 19:32:25,1787.9,34.88,1
2024-02-06 19:32:25,1837.9,34.867,1
2024-02-06 19:32:25,1913,34.843,1
2024-02-06 19:32:25,1988,34.83,1
2024-02-06 19:32:25,2008.6,34.823,1
2024-02-16 19:27:05,0.1,35.995,1
2024-02-16 19:27:05,2.1,35.947,1
2024-02-16 19:27:05,2.9,35.953,1
